0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
-0.5305089619131267;-0.4680242321956692;0.18939361473886218;-0.3016928805709343;0.3030765111874221;0.24076825192510384;-0.8234;0.017960252828621664;-0.3662060940466065;0.044200958437793744;0.4900935065816275;0.9321947167516702;0.7294;0.6504232206568187;-0.7324932561275095;0.12047567134654416;0.1988;-0.29540225992209235;0.03858291574874014;-0.6627994075690052;0.7299408413617541;0.7362553496670023;0.10868376286197477;-0.3738000726711805;0.10693449308720693;-0.06079283113600153;0.40488417151337464;0.7471487958144594;-0.11006178902314866;0.1173336699085766
-0.056208961913126416;0.7723757678043308;-0.3955063852611379;-0.08939288057093436;0.31187651118742216;0.3977682519251038;-0.2404;-0.4183397471713781;0.7563939059533938;0.4237009584377938;-0.9165064934183722;-0.9610052832483298;0.273;0.4224232206568194;-0.40859325612750896;-0.024824328653455872;0.5085;-0.12630225992209232;-0.2571170842512598;-0.9879994075690053;1.0328408413617538;0.9386553496670023;-0.216616237138025;0.1712999273288195;-0.5233655069127939;0.8157071688639981;-0.059015828486625864;-0.5492512041855406;0.6073382109768515;0.1221336699085766
-0.05990896191312642;-0.5222242321956692;-0.5141063852611378;-0.4861928805709343;-0.6394234888125765;0.20356825192510383;0.4626;-0.9364397471713782;-0.13020609404660646;0.6493009584377946;0.8783935065816277;-0.2848052832483297;-0.3708;-0.2787767793431806;0.7181067438724905;-0.7795243286534554;-0.1825;-0.9326022599220909;-0.8193170842512602;0.8378005924309947;-0.12435915863824662;-0.6710446503329978;0.3717837628619748;0.05029992732881946;0.9962344930872061;0.2717071688639984;0.9657841715133737;-0.35155120418554103;0.9044382109768514;-0.14446633009142362
-0.6599089619131266;0.3183757222232251;0.8389425715125913;0.5645087641310055;0.16068154829393375;0.8607584873926782;-0.2967;0.994204718891455;-0.8542060940466061;0.8383009584377945;-0.009840769989811076;-0.0784079876176975;-0.6421;-0.9233734981713737;-0.7297923502437825;0.5538759516944953;0.5227;-0.06636348948477173;-0.9065;0.34070059243099476;-0.15791963487229582;-0.7908446503329977;0.03402921126142095;0.243;-0.8377879235574941;0.26785371045505824;-0.8927152457017264;0.15874751949582971;0.5762878711846409;-0.5845262013717314
0.3480910380868736;0.45957572222322507;0.08244257151259121;-0.8107912358689945;-0.476518451706067;0.3832584873926783;0.6647;0.595104718891455;0.9639939059533938;-0.3433990415622062;-0.6254407699898108;0.2099920123823025;-0.6016;-0.5344734981713737;0.5005076497562182;0.29907595169449486;-0.6238;0.8468365105152296;0.9866;-0.31359940756900523;-0.8025196348722953;-0.02844465033299771;0.867029211261421;0.4272;-0.731487923557494;-0.16214628954494176;0.9658847542982736;0.3544475194958298;-0.5472121288153591;0.9465737986282686
-0.1013089619131264;0.3072757222232251;0.14014257151259135;-0.7566912358689946;-0.06851845170606638;-0.8101415126073218;-0.3282;0.21670471889145493;-0.14460609404660646;-0.9363990415622054;-0.5518407699898108;0.6018920123823025;0.4797;-0.9930734981713737;-0.6438923502437826;0.09887595169449458;0.2199;0.8397365105152296;0.0893;0.9012005924309947;0.9138803651277047;-0.7928446503329977;0.40442921126142106;-0.2269;-0.5684879235574941;-0.3871462895449415;-0.13481524570172604;-0.7582524805041696;0.22528787118464116;-0.06982620137173096
0.40649103808687354;0.9209757222232251;0.9853425715125913;-0.01019123586899482;-0.8781184517060656;-0.20604151260732176;-0.0317;-0.673895281108545;0.21699390595339355;-0.9219990415622055;0.7966592300101892;-0.7888079876176975;0.3253;-0.7946734981713737;0.6432076497562175;-0.22632404830550554;-0.1843;0.0033365105152283374;-0.7707;0.40730059243099476;0.35318036512770395;-0.8914446503329977;-0.13227078873857886;-0.305;-0.8448879235574941;-0.5068462895449417;-0.4618152457017256;-0.4166524805041702;-0.4863121288153591;-0.5614262013717314
0.7229910380868734;0.03437572222322503;-0.01555742848740877;0.09250876413100521;0.6326815482939344;0.8138584873926782;-0.8217;-0.952795281108545;0.03739390595339347;-0.7880990415622054;-0.3646407699898109;0.7795920123823025;0.6113;-0.9324734981713737;0.41720764975621805;-0.9100240483055047;0.4296;0.3101365105152281;-0.9573;0.24120059243099473;0.474180365127704;0.6708553496670023;-0.41107078873857894;0.022;0.9220120764425059;-0.6383462895449418;-0.2647152457017256;-0.9586524805041696;0.1612878711846411;-0.11482620137173095
0.5530910380868733;-0.49902427777677494;0.8421425715125913;0.18140876413100504;0.23708154829393374;-0.7879415126073218;-0.9374;-0.2855952811085448;0.9390939059533938;-0.9507990415622055;-0.3975407699898109;-0.5533079876176975;0.3381;-0.4181734981713728;0.9929076497562175;0.17277595169449445;-0.7241;0.01583651051522834;-0.5647;0.5183005924309947;0.19998036512770417;0.9426553496670023;-0.6946707887385791;0.8582;0.15201207644250664;0.7609537104550582;-0.23391524570172603;0.23494751949582984;-0.22731212881535923;0.7722737986282686
-0.08284893862660991;-0.5421689935890898;-0.8259072584530451;-0.40198028133562563;0.1449839256784931;0.22866136954971897;0.7543;-0.841735247284073;0.8836939059533939;-0.12939904156220644;0.6584592300101892;-0.9691706927936141;-0.551;-0.7266117089377871;-0.6198950974562547;0.36476346532490295;-0.7762;-0.2590045541893087;0.3721;0.39130059243099474;0.8021803651277047;-0.7721674177750083;-0.9661129797325051;0.5726975923663321;-0.8439879235574941;-0.8287462895449418;0.13458475429827396;-0.17855566208852408;0.3290878711846408;0.6604871217161631
0.37415106137339005;-0.7568671084909324;0.46358942350985965;-0.5314751599641135;0.6837839256784939;-0.6293698438140457;-0.1459;-0.40641518805811944;0.055788231329686924;0.4702009319596591;0.2956168214919715;-0.491406827155842;-0.6179999967789002;0.6844882553221125;0.13330488145424854;-0.7677526684310633;0.0521;0.7284892331977121;0.676;0.7529005924309947;0.3889457007130407;0.4059194705186712;0.36784213666759824;-0.32361082035315764;0.6421120764425059;0.4763537104550585;0.7312847542982736;0.33684440130343923;0.4691289753122188;0.5149368133011318
0.024291038086873582;0.2574776073213819;-0.7810607465245039;-0.5477861144974828;-0.04451845170606633;0.8654272740289138;0.0304;-0.7425752218825914;-0.38131176867031297;-0.11889906804034106;0.8875168214919715;-0.6780441219799255;-0.1801999967789003;0.13682646608852678;0.02300762866672085;-0.41454018206147153;0.991;-0.5778697020977511;-0.6588;0.7693005924309947;0.7517457007130414;-0.8180577620393185;-0.37361567233847554;-0.3044084127194899;0.7042120764425059;-0.3283462895449415;0.15508475429827398;-0.7435524171122064;0.016428975312219134;0.15052349021323785
0.6254910380868733;-0.01872239267861794;0.5628392534754961;-0.03628611449748317;-0.343518451706067;0.5498272740289138;-0.4392;0.33472477811740864;-0.5521117686703129;-0.2983990680403409;0.5570168214919716;-0.18474412197992549;0.9892000032210998;0.523626466088526;-0.3036923713332788;-0.5742401820614711;-0.2748;0.26313029790224757;0.3879;-0.41569940756900525;0.6369457007130414;0.4963422379606812;0.6018843276615242;-0.7581084127194898;0.665412076442506;0.7979537104550583;0.9705847542982736;0.3378475828877933;0.8854289753122191;0.36742349021323895
0.8985878924254194;-0.40243221545469;0.7550286089015443;0.788442624977221;0.13778884542315994;-0.6527727259710862;-0.1203;-0.7724209498308783;-0.12631171642632305;0.4966009319596591;0.07621380209940551;-0.4767834288679024;0.46640000322109976;-0.8559074323653807;0.37850386620759363;0.6214634526952727;0.1881;0.502635546417452;-0.6071;0.09920059243099472;-0.5297797450305104;0.7301422379606815;-0.6507359796154144;-0.029808412719489738;-0.8338805247963207;0.4861537104550585;0.4488847542982744;0.8422476205578292;0.008920667971128877;-0.4972541224312532
-0.8327819568409333;0.2837956335064762;0.36174933319827185;-0.9332694187684714;-0.2903203770401932;-0.04649738804603308;-0.7861499634941991;-0.20672144919705437;-0.43231171642632304;-0.1198206193051653;-0.32826493095693043;0.08233940165118513;-0.5435160340580621;-0.31661629726791346;0.2967676050071438;0.45029899190892053;-0.7697955411361563;0.2551612478134914;0.619578620401151;-0.2723994075690052;1.0060863246061669;-0.15065790745313654;-0.21855558053586116;0.0922318699429354;-0.877246480791649;-0.38288607280091097;0.7167966438033728;-0.924265533819499;-0.5384970191421693;0.5237646393097745
-0.32538584804357645;-0.5540208535210136;0.0831541816269545;0.26927494878568214;-0.8030260179948145;-0.6195416326762083;-0.7466;0.7445391940366121;-0.9583057364570754;0.31317682310644757;-0.2991244578080301;-0.9750108546282413;-0.09625437867713456;0.8106922946228249;-0.7600232906555859;0.723247641695223;0.6392;-0.42011081861165694;-0.6124522492263883;0.7717005924309948;0.5780538743199342;0.33764538005188977;-0.020141774954729935;-0.8442979067832755;0.0033883103831816377;0.015553710455058309;-0.5467977651240148;-0.7706466519472989;-0.10962018367152973;-0.5510805760105022
-0.5375092031752028;-0.48015008458170566;-0.36532720700796906;-0.6510878475982854;-0.68343943796105;-0.8538754466020354;0.40566579313354845;-0.5051469445190158;0.8260939581973837;-0.3174021514913752;-0.2662766807434387;-0.7012531861503722;-0.27447859365186555;0.34535533617302183;0.9595354876473215;-0.1452248245815475;-0.8667868261435847;-0.8731363725085081;-0.09333254024129667;-0.5375003354488344;0.016379848903689577;-0.5203446503329977;0.21887380006078472;0.2027973397059449;0.6355532681428977;0.10915339424076209;-0.29581524570172557;0.004267397595976867;0.41154538440594846;0.7631293238399828
-0.9286473412601411;0.7355653639792191;0.9044694367586663;0.5166977029688649;-0.6007456645060134;0.14037672733278728;-0.04570272586060162;0.7808107318425374;0.6964939581973838;-0.918208770495478;0.9759862925681171;0.870088790411476;-0.13894089059260067;0.6461786603317804;0.19530594415834357;0.10288359732784855;-0.8168465098218349;-0.14380980135414567;-0.9874115568070487;0.8676013868146287;-0.07162015109631027;0.9356666644926738;-0.40257706993014336;-0.3701912550775211;-0.7455886465025107;0.3319299224275947;-0.47598139053715327;0.36049194742738133;0.5824893596273296;-0.9845128148815362
-0.5966455249473722;0.4017472334017345;-0.7009490904333016;0.7978622670746613;-0.1649824211505353;-0.0674150452869898;0.8854063975821;-0.5446447087247707;0.10483101508691814;-0.9418520730553135;-0.023151079520605345;-0.3510465216158828;0.38359946418178925;-0.7658749258887475;0.6523697236731675;-0.013523333240955912;-0.2680326465106719;0.7735194077902647;0.23684075675475436;0.05872176884750211;1.087802393880951;-0.2854642201796548;0.25079181582155174;-0.5589424798251043;-0.6246081504691775;0.6505956703278928;-0.7363928167325912;0.2106659342502369;-0.4771392727219592;-0.13091458221190866
0.47281584377102137;-0.5297195418046005;-0.30423396242348383;0.08083619198197738;-0.7156555189975358;-0.8481677422885054;0.9899063975821001;-0.7687612068562522;-0.16716753252570096;0.47207849670618024;0.6637843900006054;0.7523488989942559;0.8121728961319352;0.49581322647374576;0.5738781601981867;0.007069751506341176;-0.8198326465106714;-0.304327832948205;0.7331206345164153;0.7356195236375139;-0.6085419713435014;-0.523471352894898;0.3657880789293925;0.6932071621560543;-0.5361096449462226;0.8151993324191109;-0.28267918646739953;-0.8241893415046255;0.9284997053368068;0.09185573504386825
0.15013496169694612;0.40793019996841645;0.5823319498828122;0.8693800214968167;0.8913868888393852;0.010137288886529625;-0.7900498509070528;0.8617851809070033;0.17573757806581183;0.6139611693199181;0.4396655705956096;0.3620509981855948;-0.08643423994046605;-0.8602446354955843;-1.0118680394454436;0.7132309340896754;-0.3338270371675786;-0.8101329124080536;-0.35778512810198;0.31043341009850706;0.8982531101626321;0.12655635609047483;0.27639518615646563;0.08957399823092521;-0.7246451487947113;0.6839844328142256;0.9583733297671809;-0.18881087008118677;0.7594772370323629;0.48760239178218295
0.09265406702124199;-0.5552655746854924;-0.015421436748707613;0.29497768651484846;-0.15922813482541093;0.8530915622396689;0.8176001125871463;0.6024759928042951;0.5047375780658121;-0.6974230820310059;-0.9286518124023435;0.6054222760218088;0.0003032036868298568;-0.22066838257999632;-0.5170114862101135;0.9485604475531183;-0.8717314960314224;0.9424202481009594;-0.4065411432448204;-0.25138552110801216;0.173150479458213;0.7261565015042927;-0.4771751738055041;-0.34668268434451516;-0.6547103576198825;-0.27009700601082676;0.07996144026208143;0.23369855669774814;0.9918504450612838;0.08145852459328168
0.4597994285836517;-0.10110541046147113;0.43291477303555576;-0.7157988602049312;-0.6214250615392054;0.2706831473324246;0.3472744904688015;-0.07119400943015342;-0.006249872776105664;0.8950214167096106;-0.07400688138777156;0.9067784544764917;0.718066032046153;0.19505229526045204;0.40448755694779165;-0.12438037413478109;0.3569;0.7680604711767623;0.43223340400277216;-0.7584406678057171;-0.4496007963445317;0.29205525894233575;0.4582104094311134;-0.2991737854661909;-0.756564733810161;-0.9290302705942419;0.15088749749090222;0.4825644298485126;0.4300570808178814;0.6191030588491802
-0.21639668021370506;0.19200434271288822;0.12991477303555599;0.6700299129269992;-0.3552626804521261;-0.44374151474252294;0.8440245269746016;0.3960145003741135;0.9919501272238946;-0.7398073297744082;0.2570950539815454;0.6612071766402773;0.8766285884188567;0.7116782419451275;0.9224310037124629;0.6492871009022498;-0.48369554113615587;-0.7400926086126284;0.858312024403923;-0.3192406678057171;1.0160992036554686;-0.5370448864714823;0.8277414874498793;-0.5823308425097106;0.9091004750150103;0.6199299461497888;-0.922300613003999;-0.755954574073445;0.019380855871636418;-0.4129883923239057
-0.5330198087858669;0.18140537460723677;0.5089397232108906;-0.5494023068978123;0.9663344161325884;0.9190373188147407;0.0021352095681932953;0.02937087509922784;-0.25045498336761857;-0.6517090437457611;0.6044694156299122;-0.7766953572902185;-0.9281013344027111;0.5748706547447402;-0.17267682871847892;-0.21447584774776227;0.5601;-0.273327457057932;0.8611740373543513;0.34770283073606634;-0.28288973270814877;0.8714552589423357;0.6613040777247035;-0.6303737932607472;-0.3317655326300278;0.94256281319425;-0.5387125025090983;-0.6207365915339087;-0.31682868638564793;0.3654528802189548
0.6453801912141331;-0.5591946253927638;-0.2575602767891094;-0.9729023068978123;-0.8347655838674115;-0.08396268118525899;-0.23726479043180673;0.9363708750992272;0.1478450166323815;-0.2637090437457616;0.7094694156299122;-0.2108953572902182;0.35709866559728887;-0.04082934525525965;-0.8358768287184785;-1.0019758477477607;-0.5147;0.026672542942068198;-0.9739259626456487;0.9560028307360666;-0.4518897327081484;-0.48154474105766426;0.5083040777247033;0.9790262067392528;0.7183344673699698;0.9240628131942499;0.34348749749090285;0.2313634084660906;-0.628828686385649;-0.3937471197810452
-0.08419093872758743;-0.9935645123368939;-0.11520570554841275;0.3532161539891622;-0.20633332066991894;0.3544618521564559;-0.4870819712450896;0.7010057334955097;0.5892143836121074;-0.7481207767198924;0.7871266369252872;-0.29733185462837897;-0.5903013344027112;0.7292002485273142;-0.9214796340202209;0.13373477813312876;0.4824;0.07309230535510625;0.5924992423134029;-0.12982472376941911;0.1316761750722843;0.9393735225005588;-0.8394696069580758;0.5687866793325381;0.333658925152735;1.0047035476091857;0.27568005868897166;0.01852122039226152;0.6361475038054485;-0.21344756141190374
-0.19482893465182463;0.9588355777648427;-0.9097356197635416;-0.7082734388270654;-0.6603926969786053;0.7355033647637768;-0.10598197124508853;0.0036909935916418805;0.4954143836121067;0.6644049590923137;0.5383258490107113;0.40717136048982927;-0.9846013344027111;0.5355400890179184;0.6962067616900676;-0.042340749654785105;-0.9152;0.4538250806127344;0.6499992423134029;-0.24322472376941917;-0.7437900686503867;0.6680735225005588;-0.2416791399275667;0.6479866793325382;0.8295198298165146;0.9116628407517053;-0.7069443264266739;-0.04158867602260591;0.10133751842436564;-0.4837150519213059
0.7216713117433581;-0.5350644222351573;0.9293043218694906;0.11113524636660937;-0.7883879643794384;-0.965345825782478;-0.9458477643786379;0.17960872098457178;-0.8294842185369065;0.005015264240677419;-0.45994648578507824;0.43738852379552534;0.4191826991726154;-0.6389130626711109;-0.35861177681409906;0.2991144209485327;-0.1332989846879981;0.14134575188346152;0.3409;-0.9075247237694194;-0.14588429933727276;0.9448735225005588;0.42530714599546704;0.9852099720472656;-0.5760703370863939;0.28484165501400355;0.517915447540284;-0.6811355366617178;-0.8468020093503749;-0.9925614101813374
-0.10395930058490116;-0.9992162871775727;-0.09657992477998648;-0.489567193144337;-0.8142222225528254;0.6376373652528701;-0.39953758770105946;0.734681401593679;0.7634338653252856;-0.6959847357593226;-0.5743597841381158;-0.8101213457819659;0.4541826991726154;0.8842460230823594;0.39133008845029416;-0.03462289122865281;0.6868958146806864;0.17308887448587892;0.9662;0.6374301950610863;0.7311760906154473;-0.7913812999941292;0.23152380311789345;-0.5447830508514606;0.014329178036036365;0.09581011038490181;0.2954976745514329;-0.19274285069579036;0.4965931865545921;0.4022061786263683
0.354133869999567;0.842530216309869;-0.8099943565994613;0.012799386395245943;0.5227892979288948;-0.4683555753706116;0.9475753025882727;-0.6561361538034158;-0.9419744274174328;0.9192118909617158;-0.007435596018277234;-0.5364623187696396;0.7189380183145907;-0.5568795165677124;-0.7207763090024852;0.32300838178784147;0.5486166450898289;0.45104343541535813;0.8835;-0.0784;-0.19898667336252313;0.3012906123862935;0.8412467540141473;-0.1687483873944719;-0.3220508626630628;0.360438140509726;0.33550674946582765;0.3199368194850113;0.7056442622256005;0.5911977710055223
0.485033869999567;-0.5096697836901315;0.46760564340053806;0.0025993863952458755;-0.8456107020711056;-0.2793555753706116;-0.9116246974117272;-0.6562361538034158;-0.7757744274174327;-0.47678810903828445;0.359364403981723;0.1521376812303607;0.5488380183145908;-0.053179516567712755;-0.22377630900248563;-0.34449161821215857;0.13441664508982842;0.6951434354153591;-0.5757;-0.2289;0.9942133266374783;-0.14060938761370642;-0.25745324598585195;-0.7641483873944722;-0.18225086266306348;0.19793814050972613;-0.5255932505341729;0.2094368194850111;-0.6383557377743995;-0.38000222899447683
0.8600235397803876;-0.9463006817021461;-0.36546091330129654;-0.8405718793769024;-0.31673216660176795;0.28050367177351543;-0.08942469741172697;-0.33759686387949656;-0.27520683469255847;-0.4511847357593226;-0.6287975317008911;-0.07913682907252133;0.12399866559728887;-0.7476467136701049;-0.52008617275979;0.8692201080785332;0.0127;0.6565434558687011;0.7491;-0.0655;1.0080444290548807;-0.6336;0.7202309233005431;0.3937;-0.9018923874162097;0.9697533411180185;-0.25620002203062425;-0.6173842124213004;-0.4755599285898835;0.20655009580106526
-0.6081764602196125;-0.06798691598741825;0.06567821751516233;0.06307492066484544;-0.7370847505187852;-0.4489;-0.4443;-0.8409344323583322;0.9754939581973838;0.007015264240677418;0.9716243763453071;0.5545631709274786;-0.1162;0.23771505911570673;-0.07677955212984781;0.9666023381038403;-0.8594;-0.6024497188295922;-0.8849;-0.9906;1.0203309131506533;-0.0703;-0.967380280401002;0.7413;-0.4922511218308616;0.919713003597578;0.9703;-0.985610480752287;-0.8886698145120195;-0.688735754085813
0.22812353978038766;0.19471308401258178;0.9157782175151631;0.9408749206648457;-0.38498475051878484;-0.6917;-0.4432;-0.365434432358332;0.9269939581973837;-0.7598847357593226;-0.042475623654693526;-0.05643682907252134;-0.2492;0.8247150591157068;0.40982044787015254;0.020102338103839816;-0.5524;0.9430502811704078;0.6965;0.3272;-0.7057690868493469;-0.7881;-0.757880280401002;-0.2334;0.6539488781691372;-0.748886996402422;0.9565;0.623189519247713;-0.5163698145120196;-0.985135754085813
-0.45597646021961236;0.45809017722392803;0.38319507520644314;-0.46781872669497837;-0.4696847505187852;-0.6459;-0.5729;0.9843447665404788;0.7082939581973838;-0.3800847357593226;-0.581575623654693;0.9183631709274785;-0.3622;-0.8790326758667325;0.05202044787015225;0.06330233810383987;0.3849;0.3661558555305705;-0.3903;0.0934;1.0639838014841028;-0.6153;0.21831971959899857;-0.6226;0.018583920409419724;-0.12138699640242195;-0.5894;-0.40001048075228707;0.20712906122573288;-0.09902256043341481
-0.5855764602196124;-0.08460982277607196;0.9599506850192181;-0.38811848797750714;0.9302730530181802;0.5423;0.8439;0.26715482566637666;-0.6980053011566643;0.6682152642406775;-0.207229015553247;-0.044771292525409075;0.7713;0.10236732413326793;0.7509645801759186;-0.9539285033665522;-0.2981;0.7337210312912564;-0.6427;0.8982;-0.2321919514746544;-0.4199;-0.2986780214245343;0.2717;0.6445473866892932;-0.06808699640242197;0.9433;0.992289519247713;0.3812964002578642;0.10843138868842295
0.7857235397803876;0.7690056106681207;0.7536876870275924;-0.13355963225790962;-0.8010136408130385;0.7259;0.036;-0.6161052217193023;-0.9520053011566642;0.5258689941343683;-0.5728572131877555;-1.0101712925254092;0.8423214063481345;0.3813344521486463;-0.7641934384043092;-0.5623050674297339;-0.7569;-0.8776833713578446;-0.756;0.0367;0.6191246986985017;-0.6139;-0.7597287003637472;-0.03960266029405511;-0.9456034301152958;0.10341300359757805;0.4032;-0.7735104807522869;-0.004204102368944571;0.23998591666155558
0.9174235397803876;-0.42809438933187904;0.05268768702759172;0.44554036774208994;-0.6625136408130384;-0.3376;0.1146;0.04929477828069766;-0.04890530115666451;-0.11743100586563143;0.4238427868122438;-0.13237129252540908;0.9805214063481344;-0.03716554785135383;0.6080065615956908;0.071694932570266;0.3657;-0.19948337135784544;0.4271;0.0628;0.6886246986985017;0.8767;-0.3893287003637465;-0.982202660294055;-0.4946034301152957;0.3274130035975781;-0.4819;0.49348951924771295;1.0075958976310537;-0.5177140833384439
0.4913497993113916;0.25130827301073466;0.23497679387928128;0.783342813212875;0.3150832020645037;0.3483;0.4196;0.13282615686466856;-0.03980530115666451;-0.8383775405401283;-0.033682714746659626;0.31852870747459094;0.9736214063481344;-0.6908687100411164;-0.286023240566571;-0.6552113516679601;-0.2949;0.7613071781092993;-0.6519;-0.2002;-0.16842330039546682;-0.5463;0.32417129963625346;-0.7578026602940551;0.8700639012155773;-0.8326869964024219;0.6306;-0.7451104807522869;-0.2841374727616003;0.6084087587684353
0.5237497993113915;0.7284082730107344;-0.7169232061207182;0.20884281321287448;-0.9295167979354978;-0.7905;-0.7158;-0.3534738431353312;-0.4003053011566645;-0.7771775405401282;0.12351728525334038;0.5308287074745908;0.24652140634813446;-0.6663687100411164;0.6268767594334287;-0.38861135166795996;0.9928;-0.18869282189070177;-0.9866;-0.2993;-0.5641233003954662;0.728;-0.04992870036374667;0.2331973397059449;-0.05233609878442205;-0.664186996402422;0.1408;-0.08381048075228718;0.7916625272383976;0.6547087587684353
0.6714466536499375;0.6458082730107344;0.2651131324187664;-0.04695742550459718;-0.15027460147246205;-0.2471;0.5486;0.8860695306621549;0.5355939581973838;-0.09567754054012798;-0.2381426483814774;0.15466317092747867;0.15232140634813446;0.7421312899588837;-0.44140298720606685;-0.8085794269091618;-0.8871;-0.8959531966640122;0.0242;-0.775;0.699914021724813;-0.6838;-0.8491309593402142;0.5364973397059449;0.25326979146732964;-0.6451869964024219;-0.1481;-0.628710480752287;-0.39560481179373164;-0.3267190758287755
